name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugs
0.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.428571429,1872.0,0.0,0.0,0.976190476,1.0,0.0,0.0,618.3333332999999,1.0,0.3333,1.0
1.0,5.0,3.0,0.0,20.0,33.0,0.0,0.0,20.0,4.0,0.5,176.0,1.0,1.0,0.933333333,0.333333333,2.0,7.0,33.8,6.0,1.8,0.0
2.0,13.0,1.0,0.0,11.0,54.0,76.0,1.0,10.0,9.0,0.875,371.0,0.5,1.0,0.0,0.208333333,0.0,0.0,27.23076923,5.0,1.9231,1.0
3.0,28.0,3.0,0.0,12.0,104.0,222.0,1.0,11.0,17.0,0.8559670779999999,2480.0,0.8888888890000001,5.0,0.8666666670000001,0.196296296,2.0,26.0,87.25,3.0,1.1429,1.0
4.0,4.0,7.0,0.0,7.0,13.0,6.0,0.0,7.0,3.0,2.0,81.0,0.0,0.0,0.96,0.5,3.0,8.0,19.25,1.0,0.75,1.0
5.0,31.0,3.0,2.0,22.0,78.0,239.0,11.0,13.0,26.0,0.7333333329999999,1095.0,0.4,2.0,0.641975309,0.180107527,2.0,9.0,34.16129032,17.0,3.0645,1.0
6.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,8.0,4.0,9.0,18.0,21.0,8.0,9.0,9.0,4.0,2.0,110.0,0.0,0.0,0.872727273,0.5,2.0,5.0,12.75,2.0,1.125,1.0
8.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.4230769230000002,3769.0,0.0,0.0,0.976190476,1.0,0.0,0.0,1251.0,1.0,0.3333,0.0
10.0,6.0,1.0,0.0,17.0,51.0,15.0,0.0,17.0,3.0,1.2,368.0,1.0,0.0,0.0,0.5,0.0,0.0,60.16666667,1.0,0.8333,1.0
11.0,2.0,3.0,2.0,10.0,8.0,1.0,7.0,5.0,1.0,2.0,44.0,0.0,0.0,0.9861111109999999,0.5,0.0,0.0,21.0,3.0,1.5,0.0
12.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,28.0,1.0,1.0,0.9523809520000001,0.666666667,1.0,2.0,12.5,3.0,1.5,0.0
13.0,4.0,3.0,0.0,8.0,8.0,6.0,1.0,7.0,3.0,1.0,30.0,1.0,0.0,0.9523809520000001,0.4,2.0,4.0,6.0,1.0,0.75,0.0
14.0,41.0,3.0,0.0,3.0,56.0,814.0,2.0,1.0,41.0,2.0,161.0,0.0,0.0,0.74,0.153846154,2.0,6.0,2.926829268,1.0,0.9512,0.0
15.0,32.0,4.0,2.0,17.0,84.0,354.0,6.0,12.0,28.0,0.88172043,656.0,1.0,2.0,0.86695279,0.180555556,3.0,19.0,19.21875,10.0,1.8438,1.0
16.0,8.0,2.0,0.0,17.0,29.0,0.0,17.0,0.0,8.0,0.28571428600000004,119.0,0.0,0.0,0.666666667,0.34375,0.0,0.0,13.75,2.0,1.0,0.0
17.0,7.0,4.0,0.0,19.0,38.0,7.0,0.0,19.0,5.0,0.45833333299999995,275.0,1.0,1.0,0.9411764709999999,0.28571428600000004,3.0,13.0,37.71428571,12.0,3.2857,0.0
18.0,25.0,3.0,0.0,6.0,49.0,0.0,4.0,3.0,25.0,0.520833333,161.0,0.5,1.0,0.8909090909999999,0.253333333,1.0,1.0,5.36,2.0,1.0,1.0
19.0,2.0,1.0,0.0,13.0,31.0,0.0,1.0,13.0,0.0,0.14285714300000002,217.0,0.9285714290000001,9.0,0.0,1.0,0.0,0.0,100.5,3.0,1.5,0.0
20.0,4.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,4.0,0.41666666700000005,87.0,1.0,0.0,0.0,1.0,0.0,0.0,19.75,2.0,1.0,1.0
21.0,13.0,1.0,1.0,13.0,35.0,58.0,10.0,3.0,13.0,0.666666667,260.0,0.0,0.0,0.0,0.307692308,0.0,0.0,18.92307692,11.0,2.0,1.0
22.0,107.0,1.0,1.0,2.0,117.0,5671.0,1.0,1.0,107.0,2.0,648.0,0.0,0.0,0.0,0.191069574,0.0,0.0,5.056074766,1.0,0.9907,1.0
23.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.3,875.0,0.0,0.0,0.976190476,1.0,0.0,0.0,289.0,1.0,0.3333,0.0
24.0,1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
25.0,9.0,1.0,0.0,8.0,12.0,0.0,8.0,0.0,7.0,0.40625,117.0,1.0,0.0,0.0,0.5,1.0,2.0,11.55555556,4.0,1.1111,0.0
26.0,5.0,3.0,18.0,19.0,16.0,8.0,19.0,0.0,3.0,1.223684211,424.0,0.0,0.0,0.926829268,0.41666666700000005,0.0,0.0,80.0,3.0,1.0,1.0
27.0,6.0,3.0,0.0,21.0,39.0,0.0,0.0,21.0,5.0,0.4,201.0,1.0,2.0,0.918032787,0.36111111100000004,1.0,7.0,32.16666667,3.0,1.6667,1.0
28.0,3.0,1.0,0.0,10.0,46.0,3.0,0.0,10.0,3.0,2.0,257.0,0.0,0.0,0.0,0.46666666700000003,0.0,0.0,84.66666667,1.0,0.6667,1.0
29.0,6.0,4.0,0.0,34.0,48.0,1.0,10.0,28.0,5.0,2.0,282.0,0.0,0.0,0.938271605,0.4,2.0,13.0,46.0,8.0,3.6667,1.0
30.0,3.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,3.0,0.0,24.0,0.0,1.0,0.0,0.666666667,0.0,0.0,6.666666667,1.0,0.6667,0.0
